Color,Smell,Taste,Texture,pH_Level,Moisture_Content,Nutrient_Content,Temperature,QualityResult
123,Poor,Poor,Good,3.5920179268104575,62.22288739888465,66.27518016213469,35.05755653929579,Poor
75,Poor,Poor,Moderate,6.422960528693471,50.56234157011201,10.327576840646424,-0.3475949227945776,Poor
35,Poor,Good,Moderate,5.855743550944304,53.83544382510692,28.532175638285263,28.39990884305525,Poor
212,Moderate,Moderate,Moderate,5.522494463195227,74.93823561677152,49.15468429845272,17.74215781298686,Poor
196,Good,Poor,Moderate,6.13184446630879,80.90094919547334,62.18779889935311,9.321138348957174,Poor
63,Poor,Moderate,Moderate,7.719459144729847,64.43899348797308,7.467902617551969,-9.110089067120304,Poor
4,Poor,Moderate,Moderate,8.845081755985825,86.18719483699378,62.38696709420643,19.62866052012568,Poor
177,Moderate,Poor,Moderate,8.652463810855437,88.43350302525667,65.82953277665304,43.11728792073672,Poor
116,Good,Moderate,Good,3.904149205291933,22.655495936816294,99.57186243494647,33.9554560400348,Moderate
157,Good,Moderate,Moderate,8.937932080293788,12.802842410558924,36.154551921445744,7.513244981039243,Moderate
191,Good,Poor,Poor,7.29123481987575,27.06746126981234,67.20687543082308,43.86823913393257,Poor
61,Good,Poor,Good,7.857073253764425,60.50330649686298,16.68233676875075,26.63400856416917,Poor
91,Moderate,Moderate,Moderate,7.820386599026292,74.80038557460867,58.4438756471157,36.52129748536133,Moderate
111,Poor,Moderate,Moderate,3.19904683818657,10.838996303096382,97.70366561448537,36.71061955144485,Poor
211,Moderate,Poor,Poor,5.612650639172505,24.29696925465287,68.6370250157629,27.852932544292898,Poor
104,Good,Good,Good,7.153234391181835,37.880755807068844,30.21342056876951,3.493813538474379,Good
90,Poor,Poor,Poor,8.411576296840538,58.34667876061582,67.42879948678492,46.33978325854892,Poor
26,Poor,Moderate,Good,5.427550292923223,50.233002331929136,47.90786256248898,5.642742603072364,Poor
73,Good,Good,Good,4.602305011551198,36.63345419735889,67.28339325284686,48.32210323029542,Good
178,Moderate,Good,Poor,3.69767177732507,31.89134390960675,23.14836691617941,-6.311108301946824,Poor
223,Poor,Moderate,Moderate,7.123211820432516,65.53820011175132,0.01400518803260642,29.403169754189683,Poor
94,Poor,Good,Good,8.897524178623883,68.78647464230579,72.27374951507247,-7.577463859084803,Poor
17,Good,Poor,Poor,5.287143428501173,7.991756621560963,81.70006496985351,26.97212803896442,Poor
199,Moderate,Poor,Good,8.686707697616994,97.29742896017733,62.82466596417562,17.985068073521134,Poor
56,Good,Moderate,Moderate,3.7921853459911707,76.17069310919406,14.54673616446488,32.091279153476286,Moderate
243,Good,Moderate,Good,4.1835453231528374,96.21305827573262,23.38848299597768,-6.443019915343959,Poor
35,Good,Poor,Moderate,3.065461949410489,92.81982650926045,85.3787219518487,9.638309981843388,Poor
201,Good,Poor,Poor,8.014444353010717,6.955888616034023,86.08346384910539,-0.02237497168201763,Poor
220,Poor,Good,Poor,5.883142840100929,95.4705105570013,77.87750356426977,3.4018951401198567,Poor
47,Good,Good,Moderate,6.232646611221204,12.832044804486554,97.35945245806208,44.38606373631113,Moderate
48,Good,Poor,Poor,6.014410986474761,88.52671119002095,23.998518453081918,22.77069032961461,Poor
119,Moderate,Moderate,Good,5.147037448923942,92.1421755634883,16.67796980983731,-5.383552973279762,Moderate
199,Moderate,Good,Good,6.494686951183969,46.82327063688365,10.13406964968201,8.6768294915214,Moderate
117,Poor,Moderate,Moderate,6.58231235291191,66.1662730859021,18.282395158063203,-9.911234500141887,Poor
67,Poor,Poor,Moderate,3.0768479669962767,48.96948878386148,70.61040235012211,23.21987842443481,Poor
123,Good,Good,Poor,8.974114335481447,75.11882417647524,27.240381528868994,-4.648312830694605,Poor
199,Moderate,Moderate,Good,5.225072429056447,58.17207795886154,22.136632703055515,21.257301519786793,Moderate
62,Moderate,Moderate,Poor,6.3378660508001445,10.227642443428653,2.693884719105899,41.69357909892969,Poor
200,Moderate,Good,Poor,5.301913896415632,61.93298498835058,57.48952357189062,8.903340822999105,Poor
37,Good,Moderate,Moderate,8.009622029153952,23.383745189025117,41.138489785399315,20.07295133490867,Moderate
5,Moderate,Poor,Poor,6.067653075745222,96.77644625197541,53.93702909834956,13.948008654771765,Poor
97,Poor,Good,Good,3.203203477281563,44.71519098595756,66.49675412325387,10.53601889955992,Poor
55,Poor,Poor,Moderate,3.6966926482348246,25.40530728891287,36.91806748490342,31.134668180567445,Poor
220,Good,Moderate,Moderate,6.6640967554608626,75.36494891592818,78.44311550820868,-6.930488763914147,Poor
174,Good,Moderate,Good,7.767763987093205,68.14826673754342,4.904927271779558,1.4217155900644975,Moderate
38,Good,Poor,Good,6.461366343005089,12.588310567367177,48.135540071911386,42.36085461745611,Poor
49,Good,Moderate,Moderate,4.218852644806843,46.57306124544345,43.33910458175365,15.91636176327247,Moderate
8,Moderate,Good,Moderate,4.583269185779822,76.32911252907903,42.58061108487855,5.551398473031316,Moderate
122,Poor,Good,Good,6.2218760325651905,21.278827085094132,45.47738849455509,12.90634880718055,Poor
193,Moderate,Moderate,Poor,7.518984979208993,99.94576749680846,16.531858256657618,39.52363585648188,Poor
66,Moderate,Good,Moderate,4.576904837095319,11.734631859152877,7.991170604271103,39.41190929543189,Moderate
62,Poor,Moderate,Poor,3.290698971754228,14.55158189928939,46.67089447575825,10.171332450184497,Poor
16,Moderate,Good,Good,8.695085932257099,66.8599358419826,5.894733737563406,41.991494745430025,Moderate
189,Good,Moderate,Moderate,4.218384191696332,68.7647074074927,83.87108059216148,6.049316729797422,Moderate
194,Moderate,Poor,Good,8.427112298433698,28.411549937813575,58.47390011930306,-9.942607155058257,Poor
11,Good,Good,Good,8.748284060479115,95.00531828206185,90.7538231449355,38.41697952201308,Good
159,Moderate,Good,Poor,5.323581314474794,12.533315388278421,86.32723865149329,13.206734829291026,Poor
138,Good,Moderate,Poor,8.576399891077024,93.31921090671241,81.40503047710307,18.078920199786328,Poor
20,Good,Poor,Good,3.2524686600032178,64.81039373430933,85.14741894220246,24.741021207423657,Poor
100,Moderate,Moderate,Poor,8.803257305662843,38.83182017110036,69.14638182592454,44.61840604170258,Poor
14,Poor,Good,Moderate,5.8244494933523,35.159786627189085,60.63826247518646,45.971727501302745,Poor
120,Poor,Poor,Poor,7.522127968671641,26.25029499988415,7.555806299291746,8.807533018582731,Poor
52,Moderate,Good,Poor,7.1204928030431756,2.93864827365925,80.82714992901553,7.900077374545305,Poor
199,Moderate,Poor,Poor,7.699650706984075,84.48511287311301,13.641977411512208,-4.977498676350846,Poor
157,Good,Poor,Good,3.369574849459698,70.00965697122659,40.12106081167977,9.274768086868722,Poor
133,Moderate,Moderate,Good,5.807806583968887,97.4576360294752,73.55731309529148,35.53177255741719,Moderate
14,Poor,Good,Poor,5.7650235628721775,51.151225443667705,84.02695965817067,26.418911503392508,Poor
114,Moderate,Moderate,Good,8.64427876483024,74.41536727174164,66.6480079176737,25.95917468335214,Moderate
238,Moderate,Good,Poor,5.177097115378131,63.94952028784395,77.98975481975792,10.701338148818543,Poor
207,Poor,Poor,Poor,8.864330880504106,7.339516908416188,91.70946733260877,-8.660947127545507,Poor
51,Poor,Good,Good,5.062730299091004,37.46312805670489,17.732022274107017,-2.0473524571586026,Poor
32,Poor,Poor,Good,4.480610371885643,25.618556661288594,59.11617250819343,-3.005426014723782,Poor
151,Poor,Moderate,Good,8.540908711674344,1.361832810175878,24.78082613954944,36.608204005796054,Poor
249,Moderate,Moderate,Moderate,4.40206315548385,96.62934610457908,53.70826487845113,49.84078727727152,Poor
91,Moderate,Poor,Poor,4.046000823674501,89.89132713208498,64.5574247562369,35.05258700774427,Poor
6,Good,Poor,Good,3.839770577891504,14.280483750243677,26.623038112755047,39.623174258029465,Poor
201,Poor,Good,Moderate,8.3264094475675,82.86833209472894,43.154287676773876,29.07257414887033,Poor
120,Moderate,Poor,Moderate,3.6182296548705057,0.6511983972479984,37.00604649738847,35.106669189207935,Poor
65,Moderate,Poor,Good,8.987463915855425,30.526269601662946,93.54465129461506,28.35667891086331,Poor
75,Poor,Moderate,Poor,6.0095730764790165,12.201564506052131,57.0775338904192,15.112816280507932,Poor
87,Poor,Moderate,Good,6.009187648504803,42.00909615471583,75.2183155100822,29.888540758497996,Poor
252,Moderate,Moderate,Moderate,7.82772589568998,36.03649210786075,10.391939412920248,16.76331933957111,Poor
198,Moderate,Good,Good,8.29157521305416,63.732667516160745,63.239432802118344,33.066768146745815,Moderate
40,Moderate,Poor,Moderate,8.013023695965654,79.6424578363356,8.074507997959834,25.460809531031167,Poor
188,Moderate,Good,Good,4.047549786762547,54.586384141466894,80.83012960700985,41.14266590102513,Moderate
36,Moderate,Good,Poor,8.20183252482833,53.37780943962874,76.5559841586083,49.12391958970994,Poor
140,Poor,Moderate,Moderate,8.924615091743604,88.8927696276254,45.770738346323945,14.602219911822981,Poor
163,Poor,Good,Moderate,4.340431216149092,19.11283520950272,6.35639866204013,14.909398426083467,Poor
62,Good,Moderate,Good,4.728032834556267,86.11681512216082,51.94412779275657,30.0311029190822,Moderate
197,Poor,Good,Poor,3.886104079357768,37.262202176215666,18.480185861374842,48.26375875840943,Poor
62,Good,Moderate,Good,5.468270604140826,17.13454252519001,13.410604378477364,32.045050315644204,Moderate
186,Moderate,Poor,Good,8.812225657275306,2.4524477672189016,49.130851791521856,7.702974532726763,Poor
76,Moderate,Moderate,Moderate,8.204909210841711,90.21407844333584,35.84193522695006,-2.116846418567418,Moderate
18,Poor,Poor,Good,8.56657906206404,15.3730759711312,83.56038909564674,43.6223217217856,Poor
128,Poor,Moderate,Good,6.723391114226725,73.96536761643927,89.49494521569869,-7.835356598962604,Poor
1,Moderate,Good,Poor,7.456347083810265,19.501638185011892,81.70540914551808,43.4040275792982,Poor
212,Moderate,Good,Moderate,3.6063317666984185,88.84516544637951,96.26254973390988,13.016086470148544,Poor
205,Moderate,Moderate,Poor,6.413294856595104,39.53921654214351,11.875904936741977,-7.158702375302113,Poor
90,Moderate,Poor,Good,8.313770406559986,81.74537631001795,66.068759318644,43.19018964197573,Poor
112,Poor,Poor,Moderate,7.416827536128606,68.5001381434899,18.68373392327012,42.08020882881764,Poor
107,Moderate,Poor,Poor,5.692751525794818,98.0782598389392,52.64499678887299,34.72063213655725,Poor
149,Poor,Poor,Good,3.629038903522428,62.687207613268725,58.49587629735126,-7.591195393404702,Poor
78,Good,Good,Poor,8.800425334536326,17.072431039001422,49.25403701309946,33.20777964481205,Poor
13,Moderate,Moderate,Moderate,4.022377905882769,85.89380366809418,4.611181533153019,23.154617522464875,Moderate
232,Moderate,Moderate,Good,7.894198335786016,4.515979131504366,46.49936544814973,30.744612894922184,Poor
67,Good,Moderate,Good,7.4244075366679745,6.780520903997312,47.638254350024944,43.61900703269558,Moderate
105,Poor,Good,Poor,5.123145409711698,31.098862916463933,74.01122446013568,33.71984133539948,Poor
145,Good,Poor,Moderate,3.1255239747966534,38.108432908373345,76.98961167661527,32.266771881092104,Poor
5,Good,Moderate,Good,8.75472201854068,20.951731771900118,10.901213130204345,3.1151324529620066,Moderate
26,Moderate,Good,Poor,6.831612350082397,90.28696009856239,74.5579552003466,16.056791224442925,Poor
191,Poor,Poor,Poor,6.497998863357041,3.940152321748891,9.274663322746623,27.987857612756677,Poor
155,Moderate,Good,Moderate,4.132882635770617,25.77436879200302,72.84153848942569,39.712246638576985,Moderate
235,Moderate,Moderate,Poor,5.794809495150363,7.848724499158011,80.41838314156757,9.511813753279444,Poor
237,Poor,Moderate,Moderate,3.3615301686618495,64.0964207207129,86.61136682842404,-2.0567223473176295,Poor
169,Moderate,Poor,Moderate,4.48724815330198,9.750992246770185,52.531770451088065,28.95426760014361,Poor
13,Moderate,Poor,Moderate,7.086964331811654,8.028250153469463,66.71154616818706,2.2282948145635135,Poor
45,Moderate,Good,Moderate,3.2942313010237934,9.31975811632949,95.95755399648579,-7.72332539527385,Moderate
176,Good,Moderate,Poor,6.726033432933258,29.024447418587695,12.63598563357613,38.0349408642087,Poor
56,Poor,Moderate,Good,3.8491427636186124,83.65077695589581,41.767490615018346,14.645585219828295,Poor
58,Poor,Poor,Moderate,3.3254982165821074,9.76349761243478,69.32578394407425,-2.635294567740245,Poor
17,Poor,Moderate,Good,6.9264312397188545,12.261793795173492,23.177680039392346,7.03921069151345,Poor
214,Moderate,Poor,Poor,7.825494651257321,26.609705120068416,93.5225242518051,32.82998024202346,Poor
95,Moderate,Moderate,Moderate,5.303633430301392,74.30792276369202,47.70644486132588,3.391144656878126,Moderate
217,Poor,Poor,Good,8.655815933443595,51.767365339689,67.85570599342509,21.469301094923672,Poor
220,Good,Poor,Poor,6.843593001965964,3.7525896159863015,90.49302616651703,14.335094467356349,Poor
205,Poor,Good,Poor,7.013117376068663,53.59952094886384,88.99700358212316,12.643385657909345,Poor
135,Poor,Moderate,Moderate,8.423055383382158,48.20887718305923,27.92650751590424,28.395636754611388,Poor
26,Moderate,Good,Poor,4.290140159647908,25.938668592298143,25.185695089665426,45.704036587821946,Poor
17,Moderate,Moderate,Poor,3.2889046831710385,65.18934051471439,31.15659028975172,23.23741613196688,Poor
196,Moderate,Moderate,Poor,7.04752505884805,60.48156751849281,95.97991562288361,14.26141362675785,Poor
43,Good,Good,Poor,5.558033828608979,65.99639362081146,7.562085794489038,2.76772830216858,Poor
175,Moderate,Moderate,Moderate,6.33111606357411,8.233391075153119,57.55025396757496,14.811958744332358,Moderate
222,Good,Poor,Poor,6.138065276758255,48.15898929551011,11.681074035494243,29.07318622756685,Poor
125,Poor,Good,Moderate,5.842961103394344,60.24919372979195,50.30005105336548,-7.830681712351362,Poor
92,Moderate,Moderate,Good,6.339333069256476,75.50703195683283,23.855250752659906,29.283599925718455,Moderate
249,Poor,Moderate,Poor,6.9427487017373,18.305422125201453,8.182332456897823,41.62509165589109,Poor
72,Moderate,Good,Poor,4.248060891267814,15.90175234357758,60.00511285313803,37.260362620206735,Poor
186,Poor,Moderate,Moderate,8.802756490431833,64.11362021519847,82.16409868032724,47.54702545577972,Poor
27,Good,Good,Moderate,7.4139278257025225,38.93978629468429,14.96876107252536,30.478442534579088,Moderate
6,Poor,Poor,Moderate,6.164891735393155,99.87086305147695,77.9480550426369,19.693197841938126,Poor
135,Moderate,Moderate,Moderate,5.27029896857093,8.057944070445311,26.248354033561792,35.36630822663071,Moderate
181,Poor,Good,Poor,4.449505434823637,59.5611465821726,57.826218429301534,42.19133829629549,Poor
119,Good,Good,Poor,4.190522958085901,98.6907853208762,58.60106893606441,38.72791071320138,Poor
248,Moderate,Moderate,Poor,8.713747392432234,34.393311536583646,47.01680527221651,49.89907679536103,Poor
26,Poor,Poor,Poor,7.279972928640137,63.370246978950284,93.90111344890812,6.689784615225985,Poor
123,Moderate,Moderate,Good,7.237469268071518,94.27197034687653,43.49643233649498,24.70849419781618,Moderate
203,Good,Poor,Moderate,4.2270381566655955,2.4627503438323095,26.663436659725914,40.80292454328113,Poor
37,Moderate,Poor,Poor,8.811230126476211,24.6359592050146,78.55248271725189,49.066496578723026,Poor
93,Poor,Good,Moderate,6.108448721504289,90.43960083924239,63.43000538929735,29.158703212817862,Poor
177,Moderate,Poor,Moderate,6.645426059337008,34.58667633723491,63.97439644429481,15.635098767864381,Poor
20,Good,Good,Moderate,4.753191600149629,20.745810121577346,69.11859669869345,25.685383317882085,Moderate
221,Good,Poor,Moderate,6.060472796217239,52.159958595787906,88.81371940217261,48.450548259493694,Poor
119,Poor,Good,Good,3.13704476586791,37.54765679766282,17.13075050267555,40.18386352337531,Poor
184,Moderate,Good,Moderate,4.7158022448814725,17.975053889081106,33.60498204931726,45.92582788666269,Moderate
189,Moderate,Poor,Moderate,3.391966469356489,44.94031102761108,65.21280505821034,47.76565864693401,Poor
183,Good,Poor,Good,7.133200461584173,89.83752902006894,65.89340157730376,25.96829483103192,Poor
220,Good,Poor,Poor,5.375627832935427,1.9889647460888726,73.34507664989482,48.03969991402451,Poor
151,Poor,Poor,Moderate,5.382001607536999,25.632249599373193,76.17945938199485,25.386830541355316,Poor
185,Good,Good,Moderate,3.9913131468330967,13.300291889077087,61.732356997476614,8.086328391913415,Moderate
137,Good,Good,Good,4.294054954784223,86.64744305944218,10.737152787669135,13.93789360622048,Good
128,Moderate,Good,Good,7.185838357247514,47.60228468729775,44.32232876275401,24.367676958148152,Moderate
102,Moderate,Good,Good,8.680951695534525,67.1006378351009,78.14459668811963,38.09888816594783,Moderate
147,Poor,Moderate,Good,7.363094460384453,63.77249368460556,20.24662896715308,10.849207937085339,Poor
199,Moderate,Moderate,Poor,6.727404848247566,44.90688538937372,15.41951525832095,18.6633505317274,Poor
50,Poor,Poor,Good,8.569995411578528,89.36846440521697,8.029130665389028,7.951719701613559,Poor
38,Poor,Moderate,Good,4.265586638512202,46.89601304132487,14.024868264600542,-0.139807726008911,Poor
195,Moderate,Poor,Good,4.849420478198186,22.201046175093097,68.30351845784742,0.9047779603192101,Poor
252,Good,Moderate,Poor,3.3685482285275645,66.57919538159184,73.20983983516768,-0.2969586749457971,Poor
158,Poor,Good,Good,3.615893724240993,2.471149208118517,10.917320862835588,14.802811981301303,Poor
37,Moderate,Good,Good,7.645203790849505,43.05976899998325,47.09338622750961,-8.345142733316202,Moderate
184,Good,Moderate,Moderate,3.885998581606842,11.269687695411978,67.59299700202742,20.305299958694974,Moderate
126,Poor,Moderate,Poor,7.804725196509105,43.70334971354162,93.1046307222159,49.063826346357445,Poor
233,Poor,Good,Good,4.355905250506968,30.354681736723798,0.5129279141528942,5.508084516860734,Poor
133,Poor,Moderate,Poor,4.60275476493943,30.51723687503284,47.29604115241213,9.55985169732773,Poor
59,Moderate,Moderate,Moderate,7.676016452372256,33.6724396463982,6.016927331546529,22.7639275634114,Moderate
208,Good,Good,Poor,3.7900421687259453,59.177031892694075,48.12243359511482,48.04247447420717,Poor
218,Poor,Poor,Good,8.084274711349375,39.089732734569026,73.04652498143271,43.27451288373035,Poor
189,Good,Moderate,Good,4.555834476892702,91.9373827542226,42.3342443567959,10.004413492756882,Moderate
31,Moderate,Poor,Good,8.477820553445135,26.312371222121477,82.20165733899711,0.45491118370845385,Poor
198,Good,Moderate,Good,4.136994249318097,50.75892917585749,62.290505677324795,15.732748464671463,Moderate
89,Good,Good,Poor,5.772402468788483,21.868566596460624,82.9523841240238,1.7959385011329019,Poor
203,Moderate,Good,Poor,5.85219648180737,39.11345925469495,52.53368437119731,37.538237099466436,Poor
145,Moderate,Moderate,Moderate,6.42741083663149,9.148612135474554,67.68611497946026,46.61699399798468,Moderate
31,Moderate,Moderate,Good,6.831662216002778,90.2952261156867,0.33582095550054314,0.8718234944579528,Moderate
159,Poor,Good,Poor,4.7247786725986565,67.7259400422336,30.196063768247882,38.303193964334355,Poor
84,Poor,Moderate,Poor,7.130157595525311,22.871800674216868,91.19722417664813,30.806169116433118,Poor
90,Moderate,Moderate,Moderate,7.052733850519262,67.77824419414485,72.30939168099663,19.810093141108993,Moderate
39,Moderate,Poor,Moderate,6.975858410550024,89.39053361873628,83.56133805265964,-1.9490887411869657,Poor
245,Moderate,Moderate,Moderate,3.079821101996175,2.2577637468830125,98.87028392997954,45.178596263763424,Poor
178,Good,Moderate,Poor,5.7792492945906275,85.2472039011529,79.55761324357088,22.388907169601623,Poor
74,Good,Good,Good,5.133354397160534,41.97960801752897,84.26412890092789,27.12190220230154,Good
38,Moderate,Poor,Moderate,8.097829543710251,60.93212922515448,75.6963867151578,16.000791950974026,Poor
68,Moderate,Good,Moderate,7.26513836188191,96.81559400455332,51.13224646345499,16.503987025428547,Moderate
123,Poor,Poor,Good,8.361110645435389,1.7363839914444457,42.73833986275862,38.32074182018307,Poor
39,Good,Good,Good,5.064761938642286,92.001806716395,44.76032255334841,-0.18287217844085824,Good
127,Poor,Good,Good,6.037580836117631,56.527524546213904,36.547199540895306,38.28509670266237,Poor
207,Moderate,Poor,Poor,6.601325711322636,49.92433974371316,24.870173582331812,3.676545472369,Poor
13,Good,Moderate,Good,5.417766757280435,57.84149821111404,65.46526339137324,-1.6447960584607184,Moderate
163,Good,Poor,Good,3.8089879647053753,70.38138395265578,18.004689816802056,-9.560303117003027,Poor
230,Good,Good,Good,4.62906184956858,61.62079166343197,45.21195032254295,37.17041431385458,Poor
123,Good,Moderate,Poor,3.0311494884802523,67.39507737357118,96.64624040742609,-6.3443012182103775,Poor
139,Moderate,Poor,Good,5.844259508506375,85.45710636668949,40.01555612942077,43.57600603533681,Poor
103,Poor,Moderate,Good,3.0563615047076276,34.43112912837169,31.87306477669487,27.505946094250405,Poor
75,Good,Good,Moderate,6.432927906699555,49.06851906898514,66.8948354505512,37.898530818583964,Moderate
240,Good,Good,Poor,8.439432666779581,11.579014760549988,88.37386249081497,6.1893321475409735,Poor
54,Poor,Poor,Poor,6.776982969558381,1.107602435804489,42.25270618543551,8.32812373056679,Poor
164,Good,Good,Poor,6.903285887262929,80.1207758310628,59.1727187474157,0.6162114579601052,Poor
82,Good,Poor,Good,3.060068513935776,89.86917054948076,57.701145481778504,23.675486214749128,Poor
203,Moderate,Good,Moderate,8.409080278807995,66.07914216190241,61.73837577013903,6.788721469175666,Poor
179,Poor,Good,Poor,7.736698360058185,33.09148007833965,72.81709198768375,13.33453121216667,Poor
162,Poor,Poor,Poor,3.514083275804405,49.71219010118173,6.715428032784376,13.662603106532035,Poor
186,Poor,Good,Moderate,3.609131890072435,78.3403960270388,42.7713158231536,0.049188854602608245,Poor
80,Good,Poor,Good,8.734274678697716,23.87651047744599,22.931965754892925,23.734820582014585,Poor
28,Poor,Moderate,Poor,6.978967637439742,18.74449635307336,0.5764941105605992,19.940093496856704,Poor
137,Moderate,Moderate,Poor,3.8745706117159253,32.95315633669734,98.13513984768574,-2.7593725992667384,Poor
101,Moderate,Good,Poor,6.204154170117072,19.399496315137334,41.305187571044264,38.728606521094065,Poor
8,Moderate,Good,Poor,5.981161272860196,66.80533898719364,45.40742442842527,45.454653963274374,Poor
145,Good,Moderate,Poor,4.577558710592328,29.281496029400845,86.79575691651554,35.28517852809717,Poor
240,Poor,Moderate,Poor,5.889828434240794,6.177412371296143,61.76344591983991,41.74349843924507,Poor
236,Good,Poor,Poor,4.797267792020079,26.46202908390608,95.9066454286872,36.217103557237984,Poor
220,Good,Poor,Good,4.8043533307225985,21.14709982931413,68.01344861383083,7.5376653293823885,Poor
153,Poor,Good,Poor,8.99054499180074,82.8939158075086,44.198318865413576,6.277424441835844,Poor
94,Good,Moderate,Poor,6.392284442998186,54.872313193503544,16.587699277379965,15.339933105443965,Poor
123,Poor,Moderate,Poor,7.761994935959516,74.87445034387838,3.1662229921111007,-8.180121160285765,Poor
101,Moderate,Poor,Moderate,5.142410563058699,41.38781059230854,23.298897655298447,2.8828680840685355,Poor
187,Moderate,Good,Moderate,7.7658241815985125,36.761148369770936,1.261027593388131,30.568330065947052,Moderate
123,Good,Moderate,Moderate,7.545634989523677,65.03295163512554,50.387936430449784,37.37026540254582,Moderate
222,Moderate,Moderate,Good,7.501445892206437,61.40375138615717,62.880280151036715,40.63845707886671,Poor
249,Poor,Good,Good,4.683312011250174,45.983474302463065,73.38159447059361,-2.4112330743361943,Poor
59,Moderate,Good,Moderate,7.821748731532136,81.0486623419284,25.868231938243603,30.428231311516335,Moderate
186,Poor,Poor,Good,4.158843749295061,82.12359473042865,82.93656915604288,16.34850932759502,Poor
18,Moderate,Good,Moderate,8.72875939950534,24.318537972862973,0.8311889989421006,3.7906455393736636,Moderate
12,Moderate,Moderate,Poor,4.765686177179662,7.64453672348635,90.75829587849725,40.04273600342485,Poor
129,Moderate,Moderate,Poor,3.19209253712961,58.64065413120625,59.29907602671493,-9.89587120094086,Poor
27,Poor,Good,Poor,8.791366479232437,79.74895962220566,41.38945701491637,40.28294315322392,Poor
10,Moderate,Moderate,Moderate,3.0581571330982,97.23643761514528,82.72378245994135,18.94487977830349,Moderate
195,Good,Good,Poor,7.566251917088845,60.29006060644083,71.34696886629789,14.07369248142588,Poor
189,Moderate,Moderate,Poor,7.4131571193042305,41.2841137948296,23.291431259070094,1.9007979852560553,Poor
16,Good,Poor,Good,8.520138128771219,67.54863403851239,78.74682121856193,22.675264271375134,Poor
27,Good,Poor,Good,7.2209705674,21.268259818576276,43.30157688272427,11.077818174841902,Poor
124,Good,Poor,Moderate,7.399517890862911,36.163797623731654,83.18717322413781,8.781533663845732,Poor
6,Moderate,Moderate,Poor,4.91372415650347,70.64615437028489,36.14141894726279,35.924681685721815,Poor
0,Moderate,Good,Moderate,7.172996397530054,85.19059522660426,38.11903951175692,34.52688848712838,Moderate
7,Poor,Good,Moderate,3.0662007308868424,25.708959392109787,63.572321939789624,14.05988619308214,Poor
153,Poor,Moderate,Moderate,5.9026272776547355,48.58201410466278,21.865911701080975,26.3307814290444,Poor
67,Good,Good,Good,4.788971481771425,50.44697585581229,26.75869754628358,2.7848800181338955,Good
59,Good,Poor,Moderate,3.9012738214523326,2.3586557029173005,33.17763127286294,12.206690897575882,Poor
248,Moderate,Poor,Moderate,8.335849099127003,27.453465114453245,49.41464947295125,23.7097538356933,Poor
116,Good,Moderate,Good,6.607762606030825,76.03879187104538,96.49582152632952,36.49774739881214,Moderate
255,Poor,Poor,Good,6.202900393359756,87.38828412434542,32.91847009111171,48.87832621366608,Poor
164,Good,Good,Good,5.877372599123497,41.3042653303344,25.05194878097169,0.24845621131120588,Moderate
172,Good,Poor,Moderate,5.403782969221713,44.88899556155307,3.9009317190205506,29.845470688960333,Poor
213,Moderate,Good,Poor,7.33443474276274,77.98332595248623,19.531410558096994,31.482743652872422,Poor
113,Good,Good,Moderate,4.116145720845266,18.34590452725641,30.371063821340783,26.127653477249673,Moderate
246,Moderate,Good,Poor,6.795989357364932,83.43757140522065,79.59267198551679,24.60025763366302,Poor
255,Poor,Poor,Moderate,4.263155779846864,19.443532672056342,11.776815215991832,-7.856332041036955,Poor
200,Good,Moderate,Moderate,5.701922456537806,69.47111432775957,19.491144660841186,46.419481144877594,Moderate
111,Poor,Moderate,Moderate,8.196171828257446,51.943480757209926,66.45023574548433,31.1712356777688,Poor
166,Moderate,Good,Poor,5.692226149161508,47.73463084141143,50.210547161204225,3.437569929672522,Poor
170,Poor,Good,Good,6.801634767440055,58.53521088511728,74.35045141381497,17.959365780362862,Poor
225,Good,Good,Poor,5.2774560091013765,27.451022040889995,13.370775637981335,-8.949839492334084,Poor
164,Moderate,Poor,Poor,6.584665645852479,70.92147565117311,55.795197000573246,0.9284814131881891,Poor
68,Good,Good,Moderate,4.819093466052344,66.90944207911323,33.448664201847265,13.593130386199409,Moderate
91,Poor,Good,Good,5.8706022120637265,87.12781297889565,86.02960250910598,-1.6431893063287273,Poor
13,Moderate,Good,Poor,4.508986562930872,64.36670918420133,55.662441644141694,22.353453432933023,Poor
141,Good,Moderate,Good,4.257474205932877,13.695250221235932,2.5523512681032368,35.82404735529808,Moderate
169,Poor,Moderate,Moderate,5.973930033687621,14.984975804727396,20.839987359576874,19.966785234105494,Poor
72,Poor,Moderate,Good,3.7238231245922337,17.377634145424082,3.6142840040249147,48.14938429839059,Poor
134,Moderate,Good,Poor,5.475501817911666,98.43500876274423,93.63469829216362,4.664507077492072,Poor
94,Moderate,Good,Good,5.684654121199463,41.469512106701956,78.58186952779002,-3.8852265494943916,Moderate
140,Good,Moderate,Good,3.497444441386729,56.22142394458535,67.87137071196287,8.521712880708002,Moderate
98,Good,Poor,Good,5.204314794319689,55.08436184034813,91.78070300410309,4.1285591194084414,Poor
131,Moderate,Poor,Poor,3.2569112521577765,99.206636751868,15.898981012624835,13.188133714946101,Poor
232,Moderate,Poor,Poor,4.45665222112682,96.31942992840933,66.67869224402709,17.518069803638202,Poor
